age,money,gender,product,salary
44,325000000,0,TD11300035000;10-01-20-024-0059-0000;TD11300027000;01030500510002,1140000000
54,782600000,0,10120114700011;10-003-1381-0001;WR0001F,742000000
28,949000000,0,200-0135-12;06492;10120114300011,1112000000
30,679900000,1,10120114300011;200-0135-12,486000000
47,380900000,0,01030500600002;TD11300035000;10511008001278000;10511008001004000,1289000000
34,279500000,0,200000303;10511008001004000,1006000000
37,0,0,TD11300031000;TD11300036000;10511008000996000;200000301,1165000000
25,54600000,0,1.05E+16,735000000
29,410800000,0,TD11300036000,1012000000
62,5930600000,0,220002701;21001199,331000000
58,13234000000,0,010200100104;10-01-30-355-0002,1144000000
46,0,0,21001115;10-01-20-024-0059-0000;200000301;10-01-20-024-0046-0000,730000000
56,365300000,1,WR0001B;200000301,1120000000
33,325000000,0,TD11300036000;10-01-20-024-0046-0000,950000000
27,0,0,01211310121;21001115,16000000
60,525200000,1,4;010300100335;10-003-1384-0001;06492,859000000
32,657800000,0,1001202000002;10120114300011;06492,408000000
83,1426100000,0,220002701;TD11330028000;10-01-30-355-0002,340000000
35,4807400000,0,1211210113,1468000000
31,1147900000,0,01020400490002;21000111;10-059-1264-0001,182000000
30,3300700000,0,01211210113;10-059-1264-0001;10521001001177000;01211210122,1349000000
29,3023800000,1,10527001000925000;01211210113;10140110400011,1204000000
36,1054300000,1,1001303001004;01020400530001,310000000
57,332800000,0,WR0001B;10511008001004000;01030500560002;TD11300031000,1488000000
21,886600000,0,06492;WR0001L;01211310130,809000000
44,627900000,0,10-003-1381-0001;010300100335;WR0001F,876000000
23,1957800000,0,1001303001005;21001236,345000000
34,747500000,1,10-003-1387-0001;05100,1138000000
32,531700000,1,1.01E+13,66000000
37,1710800000,1,1.01E+13,442000000
35,872300000,0,WR0001F,910000000
47,3056300000,0,00266451;10527001001272000;10-047-1360-0002,1283000000
61,1296100000,1,01020400490001;220002701;21001259;220002101,863000000
30,6250400000,1,21001236;10521001001177000,122000000
70,8348600000,1,TD11330030000;10-01-30-031-0018-0000,1239000000
52,40300000,0,01030500600002;01030500510002;TD11300027000;TD11300035000,521000000
28,222300000,0,200000301;TD11300027000;21001115;01030500600002,879000000
57,3485300000,1,10-047-1365-0001,361000000
24,79300000,0,1.05E+16,362000000
32,11607700000,1,52;01020400490002;03010;10527001001278000,1067000000
65,929500000,1,WR0001L;01211310130,723000000
44,1375400000,0,10-01-30-355-0005;TD11330029000;10-047-1360-0002,1342000000
32,44200000,1,200000301;200000303;01211310121;01030500600002,789000000
33,335400000,1,TD11300031000;01030500560002,414000000
53,0,0,WR0001B;10511008001004000;01030500560002;200000301,1455000000
31,92300000,0,WR0001B;TD11300031000;10-01-20-024-0059-0000,1231000000
58,7553000000,0,10-01-30-031-0018-0000,5000000
30,4514900000,1,52;01020400610001;10141114700031,521000000
47,309400000,0,01030500510002;WR0001B;TD11300036000,545000000
60,2262000000,0,10521001000846001;220002701;10140114300011,1299000000
36,4429100000,0,10141114700031;10521001001177000,434000000
37,1358500000,0,230-0119-85;010200100092;1001303001001,559000000
43,171600000,0,01030500560002;TD11300036000;10-01-20-024-0046-0000;10-01-20-024-0059-0000,1238000000
37,1300000000,1,3010,67000000
31,149500000,0,320342,1325000000
31,234000000,1,10511008001278000;10511008001166004,2000000
30,261300000,0,10511008000996000;TD11300035000,1127000000
30,10515700000,1,220002301;21001116,818000000
32,11525800000,1,230-0119-85;10527001001278000;00266451;01211210113,170000000
35,2600000,1,TD11300031000,1426000000
59,336700000,1,1.05E+16,853000000
33,1439100000,1,TD11330031000;10140110400011,1342000000
37,2249000000,0,10140110400011;10-01-30-031-0037-0000;01020400380001,1342000000
31,581100000,0,06492;10-01-20-388-0002,238000000
26,3621800000,0,52;10-059-1264-0001;10521001001177000,764000000
53,13240500000,1,10-047-1365-0001;01012000200000000003,263000000
34,1271400000,0,220002301,444000000
46,169000000,0,10-01-20-024-0046-0000;TD11300035000;10511008001278000;10-01-20-024-0059-0000,99000000
76,3963700000,1,220002501;TD11330028000,1015000000
46,14800500000,0,TD11330031000;10521001001177000;10140110400011;21000111,1018000000
83,59800000,0,01211310121;10511008001278000;200000303;WR0001B,1459000000
23,5363800000,0,3010,132000000
34,275600000,0,1.05E+16,78000000
24,1625000000,1,52,1283000000
41,32500000,0,TD11300027000;10511008001004000,78000000
28,1660100000,0,3010,334000000
34,507000000,0,01211310127;4;10-003-1381-0001,192000000
77,12481300000,1,TD11330032000;01012000210000000000;10141114300011;10-047-1365-0001,1227000000
36,734500000,0,WR0001L;10120116100011;06492,670000000
58,1799200000,1,10-047-1365-0001,116000000
46,678600000,0,WR0001B;10-01-20-024-0046-0000,565000000
59,12578800000,0,10140114700031;01012000210000000000;10141114300011;01211210110,1165000000
19,174200000,0,01030500510002;00320342;10511008001278000;21001115,619000000
23,2785900000,1,01211210113;01020400530001;TD11330031000;1001303001001,662000000
27,1080300000,1,10-059-1264-0001,688000000
73,3000400000,1,1.00E+12,1016000000
41,1908400000,1,266451,1305000000
30,404300000,1,01030500510002;10-01-20-024-0059-0000;200000303;10511008001278000,1294000000
26,356200000,0,10-01-20-024-0059-0000;10511008001004000,856000000
38,223600000,1,10-01-20-024-0059-0000;01211310121;200000303,474000000
46,659100000,1,06492;10120114300011;WR0001L;10120110400011,1454000000
27,510900000,1,10-01-20-388-0002;10-003-1225-0001;WR0001F;1001202000002,1481000000
63,50700000,1,10-01-20-024-0059-0000,647000000
34,1916200000,1,TD11330029000,489000000
32,612300000,1,01211310127;WR0001L;01013000110000000001;10120116100011,1225000000
33,4109300000,0,1.02E+12,1118000000
47,2095600000,1,01211210122;21001236,73000000
48,5328700000,0,220002301;01020400530001;1001303001004;21001236,899000000
58,88400000,1,TD11300027000;10-01-20-024-0059-0000;21001115,1492000000
50,538200000,0,10-003-1225-0001,1274000000
26,6506500000,1,00266451;010200100092,754000000
39,2282800000,0,10-01-30-031-0037-0000,163000000
55,2096900000,1,10-047-1387-0001;010200100104;10141109800021,570000000
41,4059900000,1,01211210121;10-047-1360-0002,1057000000
54,6156800000,0,10-01-30-355-0002;10141114300011;21001199,1264000000
33,165100000,1,1.05E+16,147000000
42,15458300000,1,TD11330031000;10140110400011;TD11330029000;01020400530001,604000000
50,6472700000,1,01211210122;10527001001272000;220002301,60000000
40,980200000,0,06492;10120114300011;10-003-1381-0001;10-003-1387-0001,444000000
37,1569100000,1,1001303001004;10-01-30-031-0037-0000;01020400490002;10-01-30-355-0005,253000000
44,925600000,1,05100;4;1001202000002,1218000000
30,386100000,0,TD11300036000;10-01-20-024-0059-0000;10511008001004000,1441000000
26,4778800000,1,00266451;10-01-30-031-0037-0000;52,1150000000
47,1062100000,0,21000111,406000000
46,367900000,1,1211310121,701000000
25,106600000,0,21001203;WR0001B;10511008001166004;TD11300035000,1338000000
56,3701100000,0,TD11330030000,700000000
36,2368600000,1,1.00E+12,843000000
35,20800000,1,01211310121;TD11300031000;10511008001278000,618000000
54,490100000,0,WR0001B;10511008001278000;10511008001166004,300000000
48,5739500000,1,01020400490002;21001236;10140110400011;00266451,147000000
32,393900000,0,TD11300035000;10-01-20-024-0059-0000;21001115,238000000
60,15650700000,1,03202;01211210110;01020400490001,848000000
67,1875900000,0,220002101,848000000
32,2315300000,1,1001303001004;TD11330029000,483000000
26,4439500000,0,10-047-1360-0002;220002301,1193000000
33,413400000,1,01211310121;00320342;200000301;TD11300031000,1147000000
21,549900000,1,WR0001F;01013000110000000001,1294000000
30,3307200000,1,10141114700031;01211210122;03010;220002301,1343000000
27,3398200000,0,1001303001004;01020400490002;21001236;01211210121,1232000000
30,1648400000,1,230-0119-85,1014000000
36,696800000,0,10-003-1225-0001;06492;10120114700011;10120114300011,1282000000
27,1680900000,0,1.05E+16,1094000000
29,1790100000,0,1001303001001;10521001001177000;10-01-30-355-0005,1309000000
38,3354000000,0,01020400530001;52;21001236;10140110400011,1380000000
23,408200000,1,TD11300031000;01211310121,68000000
38,267800000,0,10511008000996000;200000303;01030500510002;TD11300031000,716000000
30,4271800000,0,1001303001004;220002301;TD11330031000,1055000000
41,1043900000,1,1001303001005;10-047-1360-0002,149000000
33,934700000,0,06492;01013000110000000001,795000000
35,1167400000,0,10-059-1264-0001,1461000000
29,431600000,0,10511008000996000;01030500600002;01030500560002,315000000
68,903500000,1,05100;200-0135-12;010300100335,1211000000
20,2364700000,0,01020400380001;10527001001272000,1392000000
30,3307200000,0,03010;01211210113;10140110400011,141000000
32,986700000,1,1001202000002;10-003-1387-0001;01013000110000000001,716000000
28,297700000,1,10511008000996000;TD11300027000,1051000000
45,124800000,0,TD11300031000;01030500600002,1068000000
29,143000000,1,10-01-20-024-0046-0000;21001203;TD11300027000;TD11300036000,776000000
31,1827800000,1,01211210121;1001303001004;52,1155000000
39,0,1,10-01-20-024-0059-0000;01211310121;TD11300036000;10511008001166004,784000000
42,2733900000,0,10527001001278000;230-0119-85,690000000
35,2078700000,1,266451,1253000000
34,1202500000,1,00266451;220002301,530000000
26,3900000,0,200000303;01030500510002;10511008001004000,1378000000
29,109200000,0,200000301;00320342,795000000
44,1777100000,1,10141114700031;01211210122,1041000000
34,913900000,0,10-003-1384-0001;4;10-003-1387-0001,475000000
33,0,1,21001115;01211310121;TD11300035000,1018000000
34,3439800000,0,10527001001278000;01020400490002,1258000000
33,743600000,0,1001202000002;10120116100011,1090000000
22,139100000,1,01211310121;00320342;200000301,333000000
32,994500000,1,10-01-20-388-0002;06492;WR0001F;200-0135-12,1264000000
36,328900000,1,TD11300035000;01030500510002;TD11300036000,1265000000
44,0,0,TD11300035000;01030500600002;10511008001004000,991000000
65,2600000,0,10511008001166004;01211310121;TD11300035000,835000000
61,7800000,0,200000301;01030500600002,429000000
41,0,0,10511008001278000;01030500510002;TD11300027000,735000000
24,582400000,1,10-003-1387-0001,233000000
77,6056700000,1,03100;1001303001003;10-047-1365-0001;10-047-1381-0001,42000000
62,1986400000,1,10-047-1365-0001;TD11330028000,10000000
30,429000000,1,TD11300027000;01211310121,1225000000
29,950300000,1,05100;1001202000002,153000000
29,32500000,0,10-01-20-024-0046-0000;21001203;00320342,1478000000
65,763100000,0,05100;WR0001F;10120114700011,1288000000
43,3324100000,0,10-047-1360-0002;10521001001177000;01211210113,904000000
70,357500000,0,TD11300031000;01211310121,37000000
32,1467700000,0,1211210121,848000000
46,2793700000,1,01211210122;10-01-30-031-0037-0000,346000000
33,1111500000,0,01020400530001;1001303001005;00266451,688000000
57,638300000,1,1001202000002;06492;4,849000000
62,234000000,1,WR0001B;10511008001166004,299000000
32,172900000,1,01030500600002;TD11300035000,751000000
39,843700000,0,10-003-1381-0001;05100;1001202000002,99000000
76,1834300000,0,01211210110;TD11330028000;10140114700031,1260000000
36,14526200000,0,01020400490002;10-01-30-031-0037-0000,1232000000
27,570700000,1,01211310127;10120114300011,250000000
38,8005400000,0,01211210113;10-059-1264-0001;1001303001004;10527001000925000,281000000
56,4547400000,1,1.00E+12,961000000
51,2341300000,0,01012000200000000003;10-01-30-031-0018-0000;TD11330028000;21001259,1302000000
39,1218100000,1,21001116,895000000
35,33800000,1,10511008001166004;10-01-20-024-0046-0000,1138000000
32,68900000,1,00320342;200000301;TD11300031000,1003000000
51,3038100000,1,10141114300011;53;01012000200000000003;01211210110,341000000
37,2290600000,0,230-0119-85;01211210121,152000000
52,4509700000,1,21001199;03202;53,1060000000
35,708500000,0,10-01-20-388-0002;WR0001L;10120114300011,68000000
47,4524000000,1,10-01-30-031-0037-0000;21001236;01211210122;00266451,1111000000
31,237900000,0,10511008001004000;10511008000996000,1166000000
49,3140800000,0,1001303001005;10527001001278000,212000000
30,551200000,1,010300100335;10120110400011,1192000000
35,0,0,TD11300027000,740000000
44,382200000,0,01211310121;00320342;21001203;01030500510002,1151000000
42,2077400000,0,010200100092;10527001001278000;10521001001177000,225000000
29,348400000,0,1.03E+12,954000000
42,278200000,0,01030500600002;01211310121;10511008000996000;00320342,11000000
43,312000000,0,21001203;10511008001004000;TD11300027000,908000000
36,3264300000,0,010200100092;10-047-1360-0002,901000000
36,5974800000,1,10-01-30-355-0005;220002301,1073000000
32,1654900000,1,3010,1076000000
54,5192200000,0,01020400510001;1001303001003;TD11330030000,766000000
50,609700000,1,1.01E+13,277000000
32,1211600000,0,10521001001177000;TD11330029000,671000000
28,1097200000,0,220002301;10140110400011;21001116,570000000
40,612300000,0,4;1001202000002,227000000
34,81900000,0,21001203,1083000000
52,1012700000,0,21001115;10511008001004000;200000303,1168000000
35,380900000,1,TD11300027000;10511008000996000,228000000
32,382200000,0,10511008000996000;01030500600002;WR0001B,166000000
60,17609800000,1,1001303001003;10-01-30-355-0002;21001259;10140114700031,1069000000
34,427700000,0,10511008001166004;TD11300027000,1473000000
30,89700000,0,320342,937000000
39,3975400000,0,200000303;10511008000996000,713000000
40,291200000,0,TD11300031000;01030500600002;WR0001B,243000000
38,214500000,0,21001203,1016000000
35,516100000,1,6492,10000000
37,4100200000,1,03010;21001116;01020400610001;01020400530001,680000000
29,1534000000,0,1.02E+12,1044000000
36,633100000,0,00320342;10511008001278000;01030500600002;TD11300036000,311000000
34,1142700000,1,TD11330031000;52;10527001001272000;01020400610001,1130000000
33,1047800000,0,230-0119-85;01211210122,741000000
29,876200000,0,4;10120110400011;06492,880000000
33,0,0,320342,247000000
41,419900000,1,TD11300035000;10511008001278000;TD11300036000;21001115,560000000
74,1197300000,1,01012000200000000003;010200100051;010200100104;01211210110,270000000
53,6893900000,0,10-047-1365-0001,204000000
38,0,0,200000303;TD11300036000;10511008001278000,257000000
41,5205200000,1,10-01-30-355-0005,1305000000
52,501800000,1,10-003-1387-0001,258000000
40,369200000,0,TD11300035000;01030500600002,1194000000
32,314600000,0,TD11300027000;10-01-20-024-0059-0000;10511008000996000;WR0001B,217000000
28,1411800000,0,10141114700031;21001236;1001303001005,698000000
28,3692000000,0,1001303001004;10140110400011;01020400530001,419000000
35,55900000,0,21001115,491000000
46,4197700000,1,220002301;21001116;00266451,200000000
50,443300000,0,1.05E+16,99000000
44,0,1,10-01-20-024-0059-0000,556000000
29,24700000,0,10-01-20-024-0046-0000,298000000
61,315900000,0,01211310121;10-01-20-024-0059-0000;10511008001278000;WR0001B,1125000000
70,3347500000,0,1001303001003;01211210110;01012000200000000003;220002701,545000000
44,136500000,1,01030500600002;01030500560002,648000000
59,0,1,320342,188000000
45,575900000,1,200000303;10-01-20-024-0046-0000;21001115,1048000000
39,1981200000,1,10140110400011;10527001000925000,931000000
36,2502500000,0,1001303001001;230-0119-85,865000000
78,312000000,1,01030500510002;01030500600002;TD11300031000,17000000
28,503100000,0,010300100335;200-0135-12,1016000000
50,16900000,0,WR0001B;01211310121,103000000
73,4163900000,0,010200100104;220002701;10140114300011,648000000
34,787800000,0,01013000110000000001;1001202000002,154000000
28,0,1,WR0001B;TD11300035000,228000000
42,685100000,0,10-003-1381-0001;10120116100011;06492;01211310130,935000000
54,401700000,0,200000303;01211310121,1185000000
27,5632900000,1,01020400530001;01020400610001,1498000000
73,328900000,1,TD11300036000;TD11300031000;200000301;10511008001004000,1223000000
33,8849100000,1,00266451;01020400530001,1285000000
51,107900000,0,200000301;TD11300027000;01211310121;200000303,835000000
32,1064700000,1,21000111;03010;TD11330031000;010200100092,1029000000
33,2558400000,1,01020400380001;21000111;01211210121,250000000
26,176800000,0,01030500560002;10511008001166004;00320342;01030500510002,271000000
32,2593500000,0,220002301;01020400610001;01020400530001;21000111,233000000
41,370500000,1,01030500510002;01030500600002,629000000
39,807300000,1,010300100335;WR0001F;01211310127;10120114700011,1053000000
24,776100000,0,01013000110000000001;200-0135-12,584000000
37,0,0,21001203;TD11300027000;00320342;10511008001004000,613000000
35,2275000000,0,21001236;01020400380001;1001303001005,960000000
26,13111800000,1,1.01E+13,630000000
29,4505800000,0,10-059-1264-0001,1497000000
63,2850900000,0,TD11330030000;10521001000846001;220002701,739000000
