age,money,salary,gender,product
36,323700000,32370000,1,10511008001004000;TD11300031000;WR0001B;TD11300036000
38,7506200000,500000000,0,52;03010;01020400380001
36,0,20000000,0,01030500600002;10511008001004000
40,2393300000,239330000,1,1211210121
37,2756000000,275600000,0,10140110400011;21001236;01211210113;01020400380001
51,386100000,38610000,1,TD11300036000;10-01-20-024-0059-0000;01030500510002;10511008001004000
34,115700000,20000000,0,TD11300031000;10511008001278000;21001115
56,1075100000,107510000,1,1.02E+12
35,266500000,26650000,1,TD11300027000;21001203;10-01-20-024-0046-0000
34,4865900000,486590000,1,03010;21001116;01211210121
39,152100000,20000000,1,TD11300036000;WR0001B;01030500600002
29,-640900000,20000000,1,WR0001B;TD11300035000
33,80600000,20000000,1,TD11300036000
40,2652000000,265200000,1,01020400490002;52
22,447200000,44720000,1,1.05E+16
32,299000000,29900000,1,1.05E+16
33,1660100000,166010000,0,1.01E+13
29,135200000,20000000,0,TD11300031000;01030500560002;10511008001166004;10511008001004000
29,917800000,91780000,1,10-003-1381-0001;10-003-1225-0001;10120114700011;05100
24,226200000,22620000,1,00320342;200000303;TD11300027000;WR0001B
31,310700000,31070000,0,00320342;200000301;TD11300035000;21001115
27,666900000,66690000,1,01013000110000000001;01211310127;10-01-20-388-0002
32,9477000000,500000000,0,TD11330031000
30,7681700000,500000000,1,00266451;10141114700031;21001236;10-059-1264-0001
27,-253500000,20000000,1,WR0001B;TD11300036000;TD11300027000
55,5092100000,500000000,0,03100;03202;10-01-30-031-0018-0000
28,457600000,45760000,1,1211310121
29,799500000,79950000,1,10-003-1225-0001;05100;1001202000002;10-003-1387-0001
55,0,20000000,1,01030500560002;10-01-20-024-0046-0000;10511008000996000
25,282100000,28210000,1,TD11300031000;TD11300035000;21001203
36,1319500000,131950000,0,10527001000925000;01020400490002;01211210121;10-059-1264-0001
27,531700000,53170000,1,01013000110000000001;06492
25,1454700000,145470000,0,10140110400011;10-047-1360-0002;01211210121;TD11330029000
32,15857400000,500000000,1,230-0119-85
33,305500000,30550000,0,01030500560002;21001203
38,221000000,22100000,1,TD11300027000;TD11300031000;WR0001B;10511008001278000
45,-464100000,20000000,0,TD11300035000;10511008001166004;10-01-20-024-0059-0000;21001115
30,2788500000,278850000,1,TD11330031000
32,-590200000,20000000,1,10511008001166004;TD11300027000;WR0001B;01030500600002
26,-1153100000,20000000,0,TD11300031000;10511008001166004;21001115;200000303
25,379600000,37960000,0,01030500510002;01030500560002
33,180700000,20000000,1,200000301;10511008001004000;21001203;00320342
32,3489200000,348920000,0,01020400490002;03010
34,-1300000,20000000,0,TD11300035000;200000301;200000303
29,1803100000,180310000,0,21000111
28,-678600000,20000000,1,10-01-20-024-0046-0000;01030500600002
38,-314600000,20000000,0,01030500510002;10511008001166004
35,934700000,93470000,0,01211310127;200-0135-12;WR0001F
28,0,20000000,0,TD11300031000
29,646100000,64610000,0,1.01E+13
20,98800000,20000000,1,200000303;10511008001278000;21001203
45,516100000,51610000,0,10120116100011;010300100335
37,4839900000,483990000,0,10-047-1360-0002
32,2112500000,211250000,1,21000111;220002301;01211210122;10141114700031
59,137800000,20000000,1,TD11300027000
37,2005900000,200590000,1,TD11330029000
59,2910700000,291070000,0,TD11330028000;10141114300011;21001259
27,2570100000,257010000,1,TD11330031000;10521001001177000;010200100092;01020400490002
39,0,20000000,0,21001203;WR0001B
43,2788500000,278850000,1,10141114700031;230-0119-85;10527001001278000
39,150800000,20000000,1,TD11300035000;200000301;TD11300031000;01030500600002
26,806000000,80600000,0,4;10-01-20-388-0002;01013000110000000001
39,399100000,39910000,1,10511008001004000;10-01-20-024-0059-0000
43,10012600000,500000000,0,21000111;10527001000925000
27,4852900000,485290000,1,10527001001278000;10527001000925000;220002301
32,5190900000,500000000,0,3010
29,556400000,55640000,1,WR0001L;010300100335;10120114700011
42,6903000000,500000000,0,10-047-1360-0002;10-01-30-355-0005
53,3261700000,326170000,1,03202;220002701;TD11330030000;1001303001003
36,331500000,33150000,0,01030500510002;10-01-20-024-0046-0000
27,800800000,80080000,1,1001202000002;4;10-003-1387-0001;010300100335
43,952900000,95290000,1,10-003-1387-0001;10-003-1384-0001
60,570700000,57070000,1,WR0001L;1001202000002
29,767000000,76700000,0,1211310130
26,737100000,73710000,1,06492;01211310127;10120116100011;05100
26,895700000,89570000,1,10-003-1225-0001;WR0001L;10-01-20-388-0002;01211310127
28,501800000,50180000,1,10120114300011;WR0001L
28,0,20000000,0,01211310121;TD11300035000;200000301
28,1244100000,124410000,1,10-047-1360-0002;01020400610001
40,405600000,40560000,0,10-01-20-024-0046-0000;01030500560002;10511008001004000
24,217100000,21710000,1,21001115
56,17022200000,500000000,1,10-047-1365-0001;10521001000846001;10-047-1387-0001
34,6611800000,500000000,1,21001116;10-059-1264-0001
28,919100000,91910000,1,10120114300011;WR0001L
37,605800000,60580000,1,WR0001L;10120116100011
32,197600000,20000000,0,1.03E+12
43,2095600000,209560000,1,1.05E+16
36,1184300000,118430000,0,10527001000925000;10-047-1360-0002
35,35100000,20000000,0,21001115;10-01-20-024-0059-0000;TD11300027000;01211310121
29,7800000,20000000,0,01030500510002;10511008001166004;01030500600002;10-01-20-024-0059-0000
27,328900000,32890000,1,TD11300035000
32,916500000,91650000,1,10-003-1381-0001
33,141700000,20000000,0,01211310121;TD11300036000;21001203;200000301
24,31041400000,500000000,1,10-047-1360-0002;1001303001005;10-01-30-031-0037-0000;TD11330029000
58,4418700000,441870000,0,01020400490001;010200100051
43,102700000,20000000,0,200000303;10511008001004000
26,315900000,31590000,1,1.05E+16
31,179400000,20000000,1,1.03E+12
25,1712100000,171210000,0,220002301;TD11330031000
58,3528200000,352820000,0,01020400510001;01020400620001;10141116600001;TD11330032000
48,23353200000,500000000,1,10-047-1360-0002;10527001001278000
60,1099800000,109980000,0,10-01-30-355-0002;03202
25,423800000,42380000,1,TD11300027000
26,130000000,20000000,0,21001115;TD11300036000
25,395200000,39520000,0,01030500600002;10511008000996000;10-01-20-024-0046-0000
26,50700000,20000000,0,1.03E+12
32,405600000,40560000,0,TD11300035000;10-01-20-024-0046-0000;200000303
25,1177800000,117780000,0,TD11330029000;10-01-30-355-0005;10140110400011;21001116
21,681200000,68120000,1,01013000110000000001;05100;200-0135-12;01211310130
41,1405300000,140530000,0,10-059-1264-0001;01211210122;01211210113
30,1277900000,127790000,1,52
47,2901600000,290160000,0,10-047-1360-0002
37,2557100000,255710000,1,1001303001001;10-01-30-031-0037-0000
34,1827800000,182780000,1,10527001001272000;01211210121;01020400530001
28,204100000,20410000,0,TD11300027000;200000301;10-01-20-024-0046-0000;10511008000996000
24,0,20000000,0,10511008001166004;WR0001B;01030500600002
26,3261700000,326170000,0,230-0119-85;10-047-1360-0002;TD11330029000
35,1778400000,177840000,0,1.02E+12
54,3998800000,399880000,1,220002101;10140114300011;10141116600001
44,10163400000,500000000,0,220002301;01020400610001
56,5353400000,500000000,0,10521001000846001;10141114300011;10-01-30-355-0002
25,988000000,98800000,1,6492
25,360100000,36010000,1,10511008001278000;200000303;00320342;01030500560002
50,328900000,32890000,1,10511008000996000;10-01-20-024-0059-0000
55,782600000,78260000,0,06492;10120114700011;WR0001L;01013000110000000001
57,614900000,61490000,0,10120116100011;10120114700011;10120114300011
48,1517100000,151710000,1,1.00E+12
25,445900000,44590000,0,TD11300036000;10-01-20-024-0046-0000
49,2350400000,235040000,1,10527001001272000;21001236;21000111
25,1558700000,155870000,1,10-047-1360-0002
38,91000000,20000000,0,TD11300035000;10511008001004000;TD11300036000;21001203
45,2239900000,223990000,1,10527001001272000;10-01-30-031-0037-0000;52;03010
33,1719900000,171990000,1,10-059-1264-0001;TD11330031000;220002301
45,3317600000,331760000,1,10-047-1360-0002;10521001001177000
26,3396900000,339690000,1,10527001001272000;01020400530001
49,0,20000000,0,21001115;01030500560002;200000301;10511008000996000
25,1219400000,121940000,1,1001303001004;1001303001001;03010
53,369200000,36920000,0,10-01-20-024-0046-0000;10-01-20-024-0059-0000
43,1376700000,137670000,0,10140110400011;220002301
49,2189200000,218920000,1,1001303001005;10527001001278000;21001116;21001236
54,694200000,69420000,1,10120114300011;WR0001L;10-003-1384-0001
47,380900000,38090000,1,TD11300031000;21001115;01211310121;01030500510002
34,340600000,34060000,1,1.05E+16
54,0,20000000,1,TD11300035000;10511008001004000
43,3077100000,307710000,1,01020400380001;10140110400011;01020400530001
23,40300000,20000000,1,00320342;10-01-20-024-0046-0000
48,4994600000,499460000,0,01020400380001;TD11330029000;03010;10-01-30-355-0005
30,4345900000,434590000,0,21000111;10140110400011
38,1045200000,104520000,0,00266451;10527001001278000;10527001000925000
34,1314300000,131430000,0,10141114700031;10527001001272000
52,-686400000,20000000,1,TD11300027000;01030500600002;01211310121;10-01-20-024-0059-0000
27,2392000000,239200000,1,21001116;01020400380001;TD11330029000;03010
40,1886300000,188630000,1,1211210113
47,3056300000,305630000,0,10521001001177000;01020400610001;01020400490002;21001236
26,2109900000,210990000,0,10-059-1264-0001;1001303001005;01020400490002
37,776100000,77610000,1,010300100335;10120114700011
34,794300000,79430000,1,01211310130;06492;WR0001L;10-003-1387-0001
26,406900000,40690000,1,01030500600002;21001203
44,2540200000,254020000,0,TD11330029000;10527001001278000
29,399100000,39910000,0,10-01-20-024-0059-0000;10-01-20-024-0046-0000;200000301
40,10358400000,500000000,1,230-0119-85;1001303001004;21000111
43,2808000000,280800000,0,230-0119-85;21001236;21001116;10141114700031
52,1306500000,130650000,0,TD11330032000;10-01-30-355-0002;10141116600001;01211210110
38,2584400000,258440000,0,10-047-1360-0002;10140110400011
33,1452100000,145210000,1,1001303001005;21001116;1001303001001;1001303001004
50,4381000000,438100000,1,21001236;21001116
53,141700000,20000000,1,TD11300027000;10511008001278000;200000303;21001115
42,1788800000,178880000,1,52;00266451;03010;01020400380001
49,679900000,67990000,0,06492;200-0135-12
27,19709300000,500000000,0,1.05E+16
32,848900000,84890000,0,10-01-20-388-0002;10120110400011;10-003-1384-0001;01211310127
31,83200000,20000000,0,200000301;10511008001166004
29,1514500000,151450000,0,10521001001177000;230-0119-85;10-047-1360-0002;010200100092
49,9124700000,500000000,0,10141114700031;01020400380001;10-01-30-355-0005
46,2038400000,203840000,0,10527001000925000;01020400610001;10-059-1264-0001;21001116
57,4041700000,404170000,0,1001303001003;10-047-1381-0001;01020400510001
28,6483100000,500000000,0,00266451;1001303001001;01020400610001
37,245700000,24570000,0,01030500560002;01030500600002
38,3207100000,320710000,1,220002301;1001303001001;01211210122
49,7653100000,500000000,1,10521001001177000;01211210113;010200100092
35,1760200000,176020000,1,01020400490002;1001303001004
29,29900000,20000000,0,01030500560002;00320342;10511008001278000;01211310121
52,0,20000000,1,200000301;WR0001B;10511008001004000
34,1271400000,127140000,0,21000111
60,382200000,38220000,0,21001115;TD11300035000;10511008000996000
32,531700000,53170000,0,10-003-1381-0001;10120114300011;WR0001L;10120116100011
27,339300000,33930000,0,10511008001004000;TD11300035000;00320342;01211310121
55,35911200000,500000000,1,10140114300011;01012000200000000003
29,4999800000,499980000,0,1001303001001;00266451;10521001001177000;TD11330029000
42,3786900000,378690000,0,10521001001177000;01211210121;03010
33,2912000000,291200000,1,21000111;10-059-1264-0001;01211210122
29,6500000,20000000,0,21001203;01030500510002
39,195000000,20000000,1,21001203;200000303;TD11300027000
31,1146600000,114660000,1,010200100092;10140110400011;01020400380001
60,475800000,47580000,0,01030500560002;TD11300031000;10-01-20-024-0046-0000
25,1545700000,154570000,0,01211210122;01020400530001;10-01-30-031-0037-0000;010200100092
45,265200000,26520000,0,21001203;10511008001278000;10511008001004000
29,828100000,82810000,0,01211310130;010300100335;WR0001L
55,3097900000,309790000,0,1001303001003;10-01-30-031-0018-0000
26,1600300000,160030000,0,01020400530001;10-047-1360-0002
30,4342000000,434200000,1,21001116
54,260000000,26000000,1,TD11300031000;TD11300035000
39,62400000,20000000,1,01030500510002;10511008001166004;200000303;10-01-20-024-0046-0000
26,3621800000,362180000,1,21001236;01020400530001
57,6906900000,500000000,0,10-047-1387-0001;01012000210000000000;01012000200000000003;10-01-30-031-0018-0000
39,261300000,26130000,1,21001203;TD11300036000;10511008001166004;200000301
25,505700000,50570000,1,200-0135-12
43,5092100000,500000000,0,1.05E+16
32,1155700000,115570000,0,1001303001001;01211210113
43,625300000,62530000,1,01211310127;01013000110000000001;4
50,1053000000,105300000,1,TD11330031000;01020400530001
35,67600000,20000000,0,10511008001278000;01211310121
37,140400000,20000000,0,1211310121
42,889200000,88920000,1,010300100335;10-003-1225-0001
27,2692300000,269230000,0,01211210122;00266451
27,440700000,44070000,1,10511008000996000;10511008001166004
29,743600000,74360000,1,WR0001L
29,2312700000,231270000,1,TD11330029000
26,171600000,20000000,1,21001203;01030500600002;TD11300027000
39,28711800000,500000000,1,10-01-30-031-0037-0000
41,0,20000000,1,10-01-20-024-0059-0000;TD11300035000;01211310121
29,266500000,26650000,1,01211310121;WR0001B;21001115;10-01-20-024-0059-0000
33,412100000,41210000,0,10511008000996000;200000303
32,6428500000,500000000,0,10-059-1264-0001;10-01-30-355-0005;21001116
30,544700000,54470000,1,10-003-1381-0001;4;10-003-1225-0001
38,1469000000,146900000,0,01020400380001;230-0119-85;01020400490002
55,2160600000,216060000,0,220002701;220002101
25,2432300000,243230000,1,01211210121;10521001001177000;21000111;TD11330031000
38,1547000000,154700000,0,01211210122;230-0119-85
35,731900000,73190000,1,1211310130
31,7800000,20000000,1,1.03E+12
25,772200000,77220000,0,10120114700011;01211310127;01211310130
31,802100000,80210000,0,10-003-1387-0001;05100
27,699400000,69940000,0,10120110400011;WR0001L
34,393900000,39390000,0,00320342;200000301;01030500560002
40,1280500000,128050000,1,1.02E+12
27,1166100000,116610000,0,01211210113;01020400490002;TD11330029000
28,222300000,22230000,1,200000303;10511008001004000
28,2122900000,212290000,1,01020400530001;10140110400011;010200100092
35,1410500000,141050000,1,10-01-30-031-0037-0000;01211210113
58,2574000000,257400000,0,03202;1001303001003;10141116600001;01012000200000000003
44,2512900000,251290000,0,1001303001004;01020400490002;10-047-1360-0002
57,2393300000,239330000,0,01012000210000000000;10-047-1365-0001
25,54600000,20000000,0,01030500510002;10511008000996000;01030500600002;10511008001278000
21,1032200000,103220000,0,1.05E+16
49,1176500000,117650000,1,1001303001001;010200100092;10-01-30-355-0005;01020400490002
54,10783500000,500000000,1,53;01012000210000000000
59,0,20000000,1,10-01-20-024-0046-0000;10511008000996000;01030500600002
28,1136200000,113620000,0,21001116;010200100092
37,5617300000,500000000,1,1.02E+12
30,0,20000000,1,10511008001278000;01030500600002
35,968500000,96850000,0,WR0001F;10-003-1225-0001;200-0135-12;4
31,1201200000,120120000,0,220002301
41,280800000,28080000,1,10511008001166004;10511008001278000
30,1506700000,150670000,0,10527001001272000;TD11330029000;1001303001004;01020400530001
28,4277000000,427700000,1,52;01020400610001;10527001000925000
31,756600000,75660000,1,5100
53,494000000,49400000,0,01211310121;TD11300031000;10511008001166004
22,886600000,88660000,0,06492;10-01-20-388-0002;4
36,119600000,20000000,1,10-01-20-024-0046-0000;TD11300031000
33,85800000,20000000,0,TD11300036000;00320342;21001203
31,327600000,32760000,0,10-01-20-024-0059-0000;TD11300031000;TD11300035000;01030500510002
49,8546200000,500000000,0,10-059-1264-0001;01020400490002;1001303001001
51,2722200000,272220000,1,10-01-30-031-0018-0000;53
34,382200000,38220000,0,01030500510002;10511008000996000;200000303;200000301
35,1530100000,153010000,1,10-059-1264-0001;TD11330031000
32,11525800000,500000000,0,10-01-30-031-0037-0000;21000111
36,4429100000,442910000,0,010200100092;21001236
31,6766500000,500000000,0,01020400490002;10-059-1264-0001
25,4719000000,471900000,1,1001303001005;10-047-1360-0002;03010
25,15600000,20000000,0,320342
60,707200000,70720000,0,01211310130;4
40,13449800000,500000000,0,21001116
50,2095600000,209560000,1,10140110400011;01020400380001;01020400610001;10-059-1264-0001
32,933400000,93340000,0,5100
60,4611100000,461110000,0,10141116600001;10140114300011;10141114300011
32,1188200000,118820000,1,10141114700031;10521001001177000
52,1697800000,169780000,1,21001199;220002501;10-01-30-355-0002
