age,money,gender,salary,product
30,404300000,1,1294000000,"['220002101', '10-047-1387-0001']"
26,356200000,0,856000000,"['10141114300011', '10120114300011', '10140114300011']"
38,223600000,1,474000000,[]
46,659100000,1,1454000000,[]
27,510900000,1,1481000000,"['1001303001001', '10-003-1387-0001']"
63,50700000,1,647000000,"['10-003-1225-0001', 'TD11300035000', '10140114700031']"
34,1916200000,1,489000000,"['10140114300011', '01013000110000000001']"
32,612300000,1,1225000000,"['1001202000002', '10141116600001']"
33,4109300000,0,1118000000,[]
47,2095600000,1,73000000,['200-0135-12']
48,5328700000,0,899000000,"['01020400530001', '10140110400011']"
58,88400000,1,1492000000,['03010']
50,538200000,0,1274000000,"['00320342', '10-01-30-355-0005', '21001259', '10-01-30-031-0018-0000']"
26,6506500000,1,754000000,['200000301']
39,2282800000,0,163000000,['10120114300011']
55,2096900000,1,570000000,"['10141109800021', '220002701']"
41,4059900000,1,1057000000,[]
54,6156800000,0,1264000000,"['21001199', '10521001001177000']"
33,165100000,1,147000000,"['1001303001003', '220002701']"
42,15458300000,1,604000000,"['10-01-20-388-0002', '10-01-30-031-0037-0000', '10-047-1360-0002', '10527001001278000']"
50,6472700000,1,60000000,"['01020400610001', 'TD11300036000', '10-003-1381-0001', '10-01-20-388-0002']"
40,980200000,0,444000000,"['01020400490002', '10-01-20-388-0002', '1001202000002', '01020400610001']"
37,1569100000,1,253000000,['21001259']
44,925600000,1,1218000000,"['10-01-30-355-0005', '200000303']"
30,386100000,0,1441000000,[]
26,4778800000,1,1150000000,"['1001303001003', '10527001000925000', '10140110400011']"
47,1062100000,0,406000000,"['10-01-20-388-0002', '10120114300011']"
46,367900000,1,701000000,"['10140114300011', 'TD11330032000']"
25,106600000,0,1338000000,[]
56,3701100000,0,700000000,[]
36,2368600000,1,843000000,['1001303001003']
35,20800000,1,618000000,"['21001116', '10511008001004000', '10141114700031', '06492', '03100']"
54,490100000,0,300000000,['010200100092']
48,5739500000,1,147000000,[]
32,393900000,0,238000000,"['21001203', '200000303', '10141116600001', '05100', '10141114300011']"
60,15650700000,1,848000000,"['220002701', '01030500560002', '52']"
67,1875900000,0,848000000,"['10527001001272000', '10511008001278000', '01020400610001']"
32,2315300000,1,483000000,"['10511008001004000', '10141109800021', '10120114700011']"
26,4439500000,0,1193000000,"['10-01-20-024-0059-0000', '10141114700031', '10-059-1264-0001']"
33,413400000,1,1147000000,['01020400380001']
21,549900000,1,1294000000,"['06492', '220002101', '01211310127', '1001202000002', 'TD11330032000']"
30,3307200000,1,1343000000,"['01012000210000000000', '21001115', '200-0135-12', '10511008001278000']"
27,3398200000,0,1232000000,"['21001116', '10-01-20-388-0002', '00266451']"
30,1648400000,1,1014000000,"['200-0135-12', '10511008000996000', '01020400380001', '01211210122']"
36,696800000,0,1282000000,"['01020400380001', '21001115', '10-047-1360-0002']"
27,1680900000,0,1094000000,['10-047-1365-0001']
29,1790100000,0,1309000000,"['220002501', '220002701']"
38,3354000000,0,1380000000,"['10511008001004000', '21001116', '10141114300011', '01020400490001']"
23,408200000,1,68000000,['1001303001004']
38,267800000,0,716000000,"['220002101', '10-01-20-024-0046-0000', '21001199', '10120110400011']"
30,4271800000,0,1055000000,[]
41,1043900000,1,149000000,[]
33,934700000,0,795000000,"['TD11300036000', 'TD11330029000']"
35,1167400000,0,1461000000,['00320342']
29,431600000,0,315000000,['10511008001278000']
68,903500000,1,1211000000,"['200000301', 'TD11300031000', '230-0119-85']"
20,2364700000,0,1392000000,"['10120110400011', '1001303001003', '10527001001278000', '01211310127', '10511008001004000']"
30,3307200000,0,141000000,"['01030500600002', '10-047-1381-0001', '10140114700031', '01020400490001', '00320342']"
32,986700000,1,716000000,"['01211210110', '21001236', '10-01-30-031-0018-0000', '220002701', 'TD11300035000']"
28,297700000,1,1051000000,"['1001202000002', '01020400530001', '00320342', '01020400380001', '10120116100011']"
45,124800000,0,1068000000,"['52', '10-003-1225-0001']"
29,143000000,1,776000000,"['00320342', '53', '200-0135-12', '10-01-20-024-0046-0000']"
31,1827800000,1,1155000000,"['01030500560002', '10-01-30-031-0018-0000', '01020400510001', '220002501']"
39,0,1,784000000,"['1001303001003', '10-01-30-355-0002', '1001303001001', '01211310121']"
42,2733900000,0,690000000,"['10141114700031', '230-0119-85', '10141116600001']"
35,2078700000,1,1253000000,"['00320342', 'WR0001B', '10-01-30-355-0005']"
34,1202500000,1,530000000,"['10521001000846001', '10141116600001', '220002501']"
26,3900000,0,1378000000,"['10-01-30-355-0005', '200000303', '01012000210000000000', '220002301', '10-003-1381-0001']"
29,109200000,0,795000000,['01020400380001']
44,1777100000,1,1041000000,"['4', '10-01-20-388-0002', '10511008001004000', '1001303001004', '10141114700031']"
34,913900000,0,475000000,"['TD11330031000', '10120110400011']"
33,0,1,1018000000,"['220002301', '01030500560002', 'WR0001L']"
34,3439800000,0,1258000000,"['01211210121', '10-003-1381-0001', '52', '01020400610001']"
33,743600000,0,1090000000,"['01211310130', '4']"
22,139100000,1,333000000,"['03202', '10-01-20-024-0059-0000', 'TD11300035000']"
32,994500000,1,1264000000,"['010200100092', '10521001001177000', '200-0135-12', '00320342']"
36,328900000,1,1265000000,"['10-01-30-031-0018-0000', '01030500600002', 'TD11300027000', '010200100092', '200000301']"
44,0,0,991000000,"['01020400530001', '10-003-1384-0001']"
65,2600000,0,835000000,"['21001199', '1001303001005', '4', '01012000210000000000', '21000111']"
61,7800000,0,429000000,[]
41,0,0,735000000,"['01211210121', '1001303001003', '10-047-1365-0001', '10-01-20-024-0059-0000']"
24,582400000,1,233000000,"['10-059-1264-0001', '01020400490001']"
77,6056700000,1,42000000,"['21001115', '220002101', '10-01-20-024-0046-0000', '10-01-20-388-0002', '21001199']"
62,1986400000,1,10000000,['01012000210000000000']
30,429000000,1,1225000000,[]
29,950300000,1,153000000,"['10-01-20-024-0059-0000', '1001303001005']"
29,32500000,0,1478000000,"['10527001000925000', '200-0135-12']"
65,763100000,0,1288000000,"['10-003-1387-0001', '21001199', '010200100104', '01030500510002']"
43,3324100000,0,904000000,"['10-047-1365-0001', '10-01-20-024-0046-0000', '230-0119-85', '10120110400011']"
70,357500000,0,37000000,[]
32,1467700000,0,848000000,['10140114300011']
46,2793700000,1,346000000,"['220002101', '10120114700011', '01211310130', '01211210110', 'TD11330031000']"
33,1111500000,0,688000000,"['01020400530001', '21001116', '220002101', 'TD11300036000', '10-01-20-024-0046-0000']"
57,638300000,1,849000000,"['10141114700031', '01020400510001', '10521001001177000', 'TD11300031000']"
62,234000000,1,299000000,"['10-01-20-388-0002', '01211210110', '10527001001272000']"
32,172900000,1,751000000,[]
39,843700000,0,99000000,"['TD11330031000', '01211210113', '01020400490001']"
76,1834300000,0,1260000000,[]
36,14526200000,0,1232000000,"['1001303001001', '01020400380001', '200000301', '10-047-1387-0001', '10-047-1381-0001']"
27,570700000,1,250000000,[]
38,8005400000,0,281000000,"['10-003-1387-0001', '01211210122']"
56,4547400000,1,961000000,"['010200100104', '10-003-1387-0001', '52', '10141116600001']"
51,2341300000,0,1302000000,"['10120114700011', '10527001001278000', '01211310121', '00266451']"
39,1218100000,1,895000000,"['WR0001F', '03202', '01013000110000000001', '10527001001278000']"
35,33800000,1,1138000000,['10527001001278000']
32,68900000,1,1003000000,"['03202', '06492', '10511008001004000', '01012000200000000003']"
51,3038100000,1,341000000,"['10-047-1387-0001', '01211210122']"
37,2290600000,0,152000000,[]
52,4509700000,1,1060000000,"['01020400380001', '10-003-1384-0001', '21001116', '010300100335', '10120114300011']"
35,708500000,0,68000000,"['03202', '01020400490002']"
47,4524000000,1,1111000000,"['01030500600002', '220002701', '10-01-20-024-0059-0000']"
31,237900000,0,1166000000,['10511008000996000']
49,3140800000,0,212000000,['10511008000996000']
30,551200000,1,1192000000,"['10-059-1264-0001', '010200100104', 'WR0001F', '10511008001278000']"
35,0,0,740000000,"['200-0135-12', '10527001001278000', '10120114300011', '010300100335']"
44,382200000,0,1151000000,[]
42,2077400000,0,225000000,['10-01-30-355-0005']
29,348400000,0,954000000,"['TD11330030000', '03202', '10120116100011', '10-01-30-355-0002']"
42,278200000,0,11000000,"['52', 'TD11300027000', '10-059-1264-0001', '10-01-30-355-0005']"
43,312000000,0,908000000,['10141114700031']
36,3264300000,0,901000000,"['200-0135-12', '10141114700031', '1001303001005']"
36,5974800000,1,1073000000,['10-059-1264-0001']
32,1654900000,1,1076000000,"['10-047-1360-0002', '10141109800021', '10-01-20-024-0046-0000', '21001236', '10-01-30-355-0005']"
54,5192200000,0,766000000,"['01020400610001', '10-01-30-031-0037-0000', '10-01-20-024-0059-0000', '10141109800021', '06492']"
50,609700000,1,277000000,"['01020400380001', '200000301']"
32,1211600000,0,671000000,['4']
28,1097200000,0,570000000,"['200-0135-12', '10-01-30-355-0002', '10-047-1381-0001']"
40,612300000,0,227000000,[]
34,81900000,0,1083000000,"['10-003-1381-0001', '1001303001004', '01211310121']"
52,1012700000,0,1168000000,"['010200100051', 'TD11330029000', '05100', '01211310127']"
35,380900000,1,228000000,['200-0135-12']
32,382200000,0,166000000,"['10140110400011', '220002301', 'TD11330029000', '21001116', '01211310130']"
60,17609800000,1,1069000000,['06492']
34,427700000,0,1473000000,[]
30,89700000,0,937000000,[]
39,3975400000,0,713000000,"['10-003-1225-0001', '01012000210000000000']"
40,291200000,0,243000000,['52']
38,214500000,0,1016000000,"['10-01-30-355-0005', '10120114300011', '220002101']"
35,516100000,1,10000000,"['010200100104', '10140110400011']"
37,4100200000,1,680000000,[]
29,1534000000,0,1044000000,"['10-059-1264-0001', 'WR0001B', '220002701', '010200100051']"
36,633100000,0,311000000,"['01211310130', '10-047-1360-0002', '21001116', '10511008001166004', '10-01-30-031-0018-0000']"
34,1142700000,1,1130000000,['01211210113']
33,1047800000,0,741000000,[]
29,876200000,0,880000000,"['10521001001177000', '01020400510001', '01020400610001', '21001116']"
33,0,0,247000000,"['WR0001L', 'TD11300036000', '1001202000002', '10-003-1384-0001', '52']"
41,419900000,1,560000000,"['00320342', '01211210122']"
74,1197300000,1,270000000,"['10-01-30-355-0002', '00266451']"
53,6893900000,0,204000000,"['10141114300011', 'TD11300036000']"
38,0,0,257000000,"['10140114300011', '01013000110000000001', '10120116100011']"
41,5205200000,1,1305000000,"['21001203', 'TD11300036000']"
52,501800000,1,258000000,[]
40,369200000,0,1194000000,[]
32,314600000,0,217000000,['01030500510002']
28,1411800000,0,698000000,"['TD11300035000', '1001303001001', '1001303001004', '200-0135-12', '05100']"
28,3692000000,0,419000000,"['21001115', '10511008001166004', '01020400490001']"
35,55900000,0,491000000,[]
46,4197700000,1,200000000,"['10-047-1360-0002', '03202', 'TD11330029000']"
50,443300000,0,99000000,"['10521001000846001', '01012000210000000000', '03010']"
44,0,1,556000000,"['10120116100011', '01020400610001', '01211210121']"
29,24700000,0,298000000,"['10140114300011', '01012000200000000003']"
61,315900000,0,1125000000,"['10140114700031', '10-01-30-355-0002']"
70,3347500000,0,545000000,"['TD11330032000', '03010']"
44,136500000,1,648000000,"['01013000110000000001', '1001303001004']"
59,0,1,188000000,[]
45,575900000,1,1048000000,"['10-01-30-031-0037-0000', '10140114300011', 'TD11300036000', '00320342']"
39,1981200000,1,931000000,"['10511008000996000', '10141114700031', '220002701']"
36,2502500000,0,865000000,"['10120114300011', 'TD11330031000', '10-01-20-388-0002', '1001303001004', '10-01-30-031-0037-0000']"
78,312000000,1,17000000,[]
28,503100000,0,1016000000,['010300100335']
50,16900000,0,103000000,"['WR0001F', '200000301', '00320342', '01020400490001']"
73,4163900000,0,648000000,"['010200100104', '00320342', '10141109800021', '06492', 'WR0001B']"
34,787800000,0,154000000,"['21001115', '10511008000996000', '01020400490002', 'TD11300027000', '10140114300011']"
28,0,1,228000000,"['10120110400011', '01211210113', '21001259', '01020400530001', '21001116']"
42,685100000,0,935000000,"['230-0119-85', '21000111']"
54,401700000,0,1185000000,"['01020400610001', 'WR0001F', '10120116100011', '10521001001177000', '10-003-1381-0001']"
27,5632900000,1,1498000000,"['TD11330031000', '10-047-1360-0002']"
73,328900000,1,1223000000,"['TD11330029000', 'WR0001B', '10120114700011']"
33,8849100000,1,1285000000,[]
51,107900000,0,835000000,"['01211210121', '01211210122', '10120114300011']"
32,1064700000,1,1029000000,"['01020400510001', '10527001001272000']"
33,2558400000,1,250000000,"['10-01-30-355-0002', '10140114300011', '01211310130']"
26,176800000,0,271000000,"['10-01-30-355-0002', '52']"
32,2593500000,0,233000000,[]
41,370500000,1,629000000,"['10-047-1381-0001', '10-047-1365-0001', '1001303001003', 'WR0001B']"
39,807300000,1,1053000000,['10511008000996000']
24,776100000,0,584000000,['10527001000925000']
37,0,0,613000000,"['10120114300011', 'TD11300027000']"
35,2275000000,0,960000000,[]
26,13111800000,1,630000000,"['1001303001004', '10511008001004000', '10527001001272000', '10-01-20-024-0059-0000']"
29,4505800000,0,1497000000,"['21001203', '1001303001004', 'WR0001B', '10-059-1264-0001']"
63,2850900000,0,739000000,"['220002301', '10140114700031']"
95,2966600000,1,412000000,"['10527001001272000', '21001115', '10-059-1264-0001']"
65,2564900000,1,1253000000,['TD11300036000']
59,14202500000,1,1090000000,"['220002501', '010200100051']"
35,915200000,1,145000000,"['TD11330032000', '01020400530001', 'TD11300031000']"
74,12324000000,0,490000000,[]
56,4408300000,0,662000000,"['01211210121', '10-003-1381-0001']"
26,1474200000,1,920000000,[]
30,8165300000,0,254000000,"['10527001001278000', '010300100335']"
29,159900000,0,1133000000,"['010200100092', '01020400610001', '220002101']"
78,11122800000,1,1315000000,"['1001303001004', '52']"
45,0,1,1226000000,[]
29,2600000,1,580000000,"['10-003-1225-0001', '010200100104', '4', '21001236', 'TD11300036000']"
39,1440400000,0,312000000,"['01211210121', '01020400510001', '10140114300011']"
45,275600000,0,319000000,"['01020400610001', '10511008001278000', '200-0135-12']"
45,6643000000,1,802000000,[]
36,22100000,1,370000000,"['10-047-1381-0001', '1001303001001', '10-003-1387-0001', '10-01-30-031-0037-0000', 'WR0001L']"
41,1224600000,0,1393000000,"['10141109800021', '200000301', '1001303001005', '01012000210000000000']"
38,0,1,345000000,"['220002501', '010200100092']"
33,1146600000,0,1360000000,['21001199']
30,105300000,1,943000000,"['10-01-30-355-0002', '21001115', 'TD11300031000', '10141114300011']"
65,358800000,0,684000000,[]
75,3888300000,1,69000000,"['10-01-30-355-0002', '1001202000002', '01211310127', '01020400490001', '10-003-1384-0001']"
65,117000000,1,528000000,"['03010', '01030500600002', '010300100335', 'TD11330029000', '10-047-1381-0001']"
53,4880200000,0,33000000,"['01030500600002', '010300100335', '01211210121', '01211210122']"
40,513500000,1,1327000000,"['10141116600001', '10-047-1360-0002', '53', '01020400530001', '10140114700031']"
31,878800000,1,1017000000,[]
25,10400000,1,214000000,['10511008001278000']
37,0,1,379000000,"['01030500510002', '01030500560002', '00320342', 'WR0001B']"
32,2689700000,1,1228000000,[]
45,657800000,0,1468000000,"['10-003-1225-0001', '10521001001177000']"
35,10400000,1,1477000000,['220002701']
74,871000000,0,758000000,['1001303001003']
37,0,0,55000000,"['01030500600002', 'WR0001L', '010300100335', '10527001001278000']"
59,2520700000,0,837000000,"['03010', '52', '21001199', 'WR0001B', '10521001001177000']"
76,2314000000,0,996000000,"['10120116100011', '10120114700011', '21001203', '200-0135-12']"
25,0,1,876000000,"['10141114300011', 'TD11300035000', '1001303001004']"
27,1241500000,1,792000000,"['TD11300027000', '10511008001004000', '01030500600002']"
39,951600000,0,1175000000,"['220002501', '010200100092', '10-01-30-355-0002']"
24,2628600000,1,705000000,"['TD11300036000', '10141114300011', '01012000200000000003', '10-047-1360-0002']"
28,5328700000,0,668000000,"['21000111', '00320342', '10-003-1387-0001', 'TD11300036000']"
51,6392100000,0,1085000000,[]
66,3747900000,0,181000000,[]
28,1786200000,0,227000000,"['10-047-1381-0001', '10-01-20-388-0002']"
30,517400000,1,781000000,"['10-01-30-355-0005', '01211310121', '01020400490001']"
58,3935100000,1,768000000,"['WR0001F', '10-047-1381-0001', '200000301', 'TD11330032000', '10-059-1264-0001']"
32,3866200000,0,716000000,[]
31,1405300000,1,702000000,[]
71,497900000,0,581000000,"['10-01-20-024-0059-0000', 'TD11330031000', '10120110400011', '10511008000996000', '01020400490001']"
